room,noise,Speaker,mic_id,mic_type,location,spk_angle,Gender,DataSet,Centroid,variance,skewness,kurtosis,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,roll_off_max,roll_off_min
2,none,472,5,stu,far,90,F,train-clean-360,1995.303366,1609.411316,1971.78803,2312.843508,-321.6873842,109.5442647,-46.04774627,9.626827974,-18.84970515,0.368238702,-10.64664434,4.050551313,-6.53094568,6.970566941,-1.526347265,-5.533580212,3168.40569,413.81785
2,musi,636,7,stu,beh,90,F,train-clean-360,1171.233735,1179.09614,1594.461676,1999.041756,-324.081519,148.8358058,-25.06011108,3.890419681,-12.12502618,-13.49863715,-14.52073994,-24.24023581,-8.76803155,1.562062529,-6.486794926,-4.392352093,1779.650642,266.3168107
1,musi,7278,5,stu,far,90,M,train-clean-100,1736.760224,1487.89755,1857.408973,2207.764465,-238.8307601,129.2552796,-39.13103461,21.84683416,-35.20577428,-0.989382498,-19.12273169,-10.47702733,-9.236680585,-8.96428166,-11.4182644,-20.95505618,2747.492327,341.3922991
2,babb,882,1,stu,clo,90,F,train-clean-360,1267.879246,1308.722764,1726.928144,2130.885649,-333.1362661,156.9621999,-27.22734807,23.15960396,-18.80219434,-4.907511394,-6.76317856,-11.01791285,-16.02789313,-4.929599933,-14.24374178,-11.03028022,2009.984078,230.1556131
1,none,7981,7,stu,beh,90,M,train-clean-360,1424.920646,1500.479634,1907.671951,2300.544703,-352.6634947,148.0691905,-18.78616649,29.14926439,-16.40368778,8.972061958,2.52899824,5.197419615,-12.60279119,-8.128722358,-8.722242011,-3.062392714,2409.888261,173.0976653
2,babb,242,5,stu,far,90,F,train-clean-360,1453.12102,1397.001805,1772.948054,2149.884611,-281.4735123,139.4595255,-37.89723683,29.83627061,2.567587183,-7.187565202,-25.72172632,-14.7997734,-2.406175477,2.115936889,-8.068398831,-1.698996793,2377.665427,275.5478452
1,musi,8118,3,stu,mid,90,F,train-clean-360,2348.655516,1691.087887,2003.403473,2292.68405,-284.7369578,110.120913,-61.63034796,49.05659165,-43.10225608,9.273581114,-21.20055784,10.57476586,-9.993616278,-5.218905788,-6.566366216,-7.637843365,3695.665565,471.4233398
2,none,1536,3,stu,mid,90,M,train-clean-360,1202.427946,1251.696544,1653.82939,2049.16513,-339.9995069,170.7157912,-12.86134014,22.78783857,-15.1351318,7.337598109,-1.103051363,-17.61277906,-6.486454058,-2.428803475,-6.780671473,-0.846005651,1955.094688,167.3012889
2,babb,4014,3,stu,mid,90,M,train-clean-100,1421.303145,1358.125504,1734.233568,2108.95512,-304.5085714,155.9832935,-34.79693235,34.99154677,-17.04032345,-0.350093563,-10.65600395,-9.895691063,-9.795212098,0.587078092,-11.67658369,-11.98653133,2281.637291,220.331394
1,none,5456,3,stu,mid,90,M,train-clean-100,1473.012842,1533.028644,1990.187566,2392.416672,-251.2933354,147.2461135,-0.788922037,32.71812881,-45.69240036,13.15694966,-15.65957142,-3.908502579,-6.169728618,-12.52535202,-3.597899513,4.577148382,2218.488247,242.4537636
2,tele,1259,1,stu,clo,90,F,train-clean-360,1862.548658,1635.089599,1969.686606,2291.375429,-314.9073469,120.4426167,-35.28778244,32.85197875,-33.94191466,-7.171832109,-15.32930796,1.20860209,-10.51132301,-5.914188661,-0.003979418,-12.15056014,3182.543006,328.6267403
1,tele,1867,5,stu,far,90,M,train-clean-100,2230.280698,1566.699738,1869.700256,2160.473859,-254.9309681,109.7543619,-75.8934561,36.02622315,-35.8687932,1.701354454,-15.05937881,4.923765339,-14.40103081,0.915691541,-5.076465572,-15.14566034,3504.315999,479.5630348
1,babb,3645,5,stu,far,90,F,train-clean-360,1513.27463,1447.511898,1836.856054,2231.467588,-277.1746998,145.2586083,-38.14146775,19.78325889,-6.768847644,-17.06811865,-21.62952577,-3.019062979,-24.04341912,-5.222752798,-17.90290477,-19.82192687,2586.70644,290.880727
1,musi,5401,7,stu,beh,90,M,train-clean-360,1527.766248,1405.923821,1781.336804,2136.588166,-287.2423872,144.1871661,-27.70565936,37.49203192,-32.74601609,-1.638596683,-6.34968379,-11.88904033,-12.56760802,-2.397396731,-0.088773508,-7.769745725,2398.405042,280.9004785
2,tele,7868,1,stu,clo,90,F,train-clean-360,1344.69492,1400.708646,1817.188992,2212.008946,-382.4557809,136.2892058,-5.118196964,29.17642547,-10.11972615,-11.1167577,-19.38397962,-9.731867853,-2.961446965,-9.690260579,-12.32993624,-7.510695316,2183.961165,216.7089618
2,musi,188,5,stu,far,90,F,train-clean-360,1562.067507,1595.036007,1977.275331,2335.15056,-295.6022463,134.0456673,-24.49357351,44.97297863,-18.91105475,11.06158892,-7.289694649,10.09335326,9.664233067,3.282810209,-4.465770166,-2.287687171,2660.32798,169.8832281
2,tele,7850,3,stu,mid,90,F,dev-clean,1517.484217,1436.818539,1776.790971,2105.49271,-324.6536323,140.2029642,-35.18264583,24.55405966,-24.737004,3.109442252,2.073751092,-26.31584094,-6.999989779,4.202505696,-0.371737066,-4.013631048,2513.076726,270.0897778
1,none,4331,3,stu,mid,90,F,train-clean-360,1220.480793,1180.363435,1583.445883,1978.410046,-295.3666803,156.0705626,-18.84356573,-5.298974039,-26.17420068,-16.51896293,4.525721151,-6.384278601,-8.465164343,6.395179821,1.28224617,0.466500595,1859.256556,264.2157526
2,babb,3549,7,stu,beh,90,F,train-clean-360,1696.742839,1454.756097,1811.934953,2165.955051,-281.4791229,138.0736565,-55.43952569,26.50280264,-19.61734018,1.292882091,-22.07082576,-8.69631366,-4.136818417,0.545475562,-8.223834216,-9.058484831,2710.741684,317.7812399
2,babb,2269,5,stu,far,90,F,train-clean-360,1557.489304,1444.153376,1812.121147,2181.11912,-262.513846,142.0848339,-47.483735,22.89480138,-11.06273009,-7.277772575,-12.37710268,-5.199364445,-11.3528712,2.451126949,-8.498259291,-7.986565817,2579.020039,282.3821887
2,musi,7981,1,stu,clo,90,M,train-clean-360,1093.65961,1323.186863,1787.786372,2232.091406,-360.1361751,160.410466,-5.440265318,31.23446963,-7.957081604,6.843087258,4.932383661,5.64276335,-7.755795844,-2.655753581,-9.684126527,-8.251814537,1772.472361,140.7066415
1,tele,4064,3,stu,mid,90,F,train-clean-360,1515.382341,1298.116089,1692.929182,2080.170122,-270.5607121,155.7204066,-53.81544596,2.470265917,-15.60858607,0.654774193,-18.24213778,2.248542624,-4.149923517,-0.616597981,1.296738239,-11.40076656,2316.201318,343.8241896
2,none,4116,7,stu,beh,90,F,train-clean-360,1873.511556,1562.491024,1889.131416,2201.170383,-302.7603065,119.806386,-47.33580419,28.5646674,-35.10952446,-3.996170269,-17.98465337,-8.277066391,3.960718325,5.238551221,-0.05466355,-12.47443539,3035.857345,346.8337461
1,babb,1536,7,stu,beh,90,M,train-clean-360,1121.337621,1189.616035,1604.183828,2021.022886,-348.3052947,174.9326431,-28.36207451,19.01247199,-10.45718062,-2.643203709,-7.758842892,-11.87544369,-12.34456086,-1.456261062,2.407289982,-3.756445772,1795.447164,200.5163187
1,none,4590,3,stu,mid,90,M,train-clean-360,1434.609319,1354.036842,1743.111482,2122.155228,-254.6121146,163.2045365,-41.79228099,30.54265043,-22.75831757,2.242280783,-9.049559548,-3.443730171,-14.86144142,-5.488702292,-1.511365281,-0.215507689,2248.826787,250.8601777
2,musi,3521,1,stu,clo,90,M,train-clean-360,1541.111758,1385.111989,1734.057169,2084.91996,-323.2913034,145.6121331,-42.54262558,34.10048092,-13.82925677,-3.175446164,4.98497239,-2.055137949,-10.99209731,3.390693665,-7.045665806,-7.50089412,2437.820068,225.4680176
2,tele,3923,1,stu,clo,90,M,train-clean-360,1523.52238,1465.90619,1866.938042,2252.373446,-369.7922041,140.375219,-16.664878,43.58071502,-13.54876719,-3.623183323,-19.87682784,-2.784820135,-7.550640633,-9.627303634,-9.930287652,-8.836158476,2474.670573,277.1320043
2,tele,83,3,stu,mid,90,F,train-clean-100,1495.918154,1310.614854,1650.15191,1981.23012,-303.3311899,138.8578598,-46.86496057,13.31469253,-24.83680905,-4.400023251,3.133782513,-21.31135122,-0.562245879,-4.678457075,-10.48663906,0.889119169,2363.829155,343.3021149
1,none,8118,3,stu,mid,90,F,train-clean-360,2133.233662,1684.738491,2001.319862,2294.411651,-267.818509,113.1767101,-42.16752602,49.53757002,-39.63122657,8.73991288,-7.018953299,4.05202484,-2.914237395,3.23881166,-1.427311028,0.474674468,3453.091085,338.9774374
2,none,8118,7,stu,beh,90,F,train-clean-360,2080.343832,1580.125438,1878.697141,2163.376581,-283.3702211,115.8861016,-68.23088837,49.67464819,-33.17390326,4.260215686,-18.2555892,-0.332673536,0.327796886,0.529744619,-3.897840237,-7.168859058,3328.293375,370.0041872
2,tele,5126,5,stu,far,90,M,train-clean-360,1395.552559,1414.92293,1823.458951,2225.386704,-302.2222515,157.4532822,-34.76452257,47.20388382,-11.84340086,5.673670574,-14.96964929,-0.412476415,-13.3030297,3.53224433,-7.432773765,-10.06504468,2253.766923,179.2506336
1,tele,2074,1,stu,clo,90,M,train-clean-360,1287.560025,1312.457379,1720.057056,2112.479062,-341.7522093,146.8963624,-23.33859333,25.5032712,-9.310267192,4.1658786,-13.19446111,-12.01634529,-0.486567111,-10.10020838,-8.344115503,-6.774972868,2072.207882,198.5470204
2,musi,6895,3,stu,mid,90,F,train-clean-360,1635.694828,1558.50606,1928.450139,2286.661451,-300.2420665,124.6847116,-23.35653367,23.54967273,-14.11154186,1.970355414,-1.172413306,3.000828028,-2.104553449,1.212774559,-4.059748819,-4.722859751,2800.218809,236.740765
1,babb,5126,1,stu,clo,90,M,train-clean-360,1693.895169,1512.651096,1884.450991,2242.993336,-283.9267331,136.9016296,-39.7810294,46.46636158,-17.99997817,-0.950953054,-14.16743219,0.41801346,-16.86601529,1.36856913,-11.84509547,-8.694577274,2726.901835,253.0151367
1,none,8051,7,stu,beh,90,F,train-clean-100,1068.227737,1138.810685,1586.157847,2020.289953,-348.3455655,147.8697522,-4.50282304,1.716440794,-22.00362479,-36.50119566,-17.38113857,-2.236379259,-9.231530491,-6.45353255,3.280703534,6.021883353,1576.88355,300.4020462
2,tele,4427,3,stu,mid,90,F,train-clean-360,1305.137504,1329.388091,1695.496921,2059.71882,-250.4345061,164.7870344,-38.31953291,39.52477367,-18.27782111,7.989512565,-12.98336488,-13.86648128,-4.380344996,-6.228842517,-13.12724417,-10.37871822,2223.826708,169.1559679
1,none,1272,7,stu,beh,90,M,dev-clean,2103.168674,1894.529956,2310.000732,2666.820006,-306.5261348,110.7131535,-5.526372359,26.27514826,-35.12733007,19.2082986,-21.76865856,1.375568923,-14.52136457,-1.032180558,-3.280208291,-0.815009232,3423.044689,323.273525
1,babb,7881,5,stu,far,90,M,train-clean-360,1789.809727,1595.192323,1939.513382,2271.691823,-265.4125588,130.7859143,-37.81948643,37.2672574,-32.22432265,-1.679231614,-13.08246009,-6.968095666,-14.00436454,2.275116932,-3.51672634,-12.7141732,3001.331851,289.2501028
1,musi,636,1,stu,clo,90,F,train-clean-360,1487.866761,1393.840657,1779.10286,2153.446386,-327.9148047,135.5004059,-39.5744082,18.72978897,-18.17667292,-9.741982079,-25.25708283,-21.50342048,-11.47050075,1.60472141,-8.34237102,-4.836138895,2380.432974,309.860407
1,babb,882,7,stu,beh,90,F,train-clean-360,1358.818074,1355.100935,1763.771997,2153.974703,-333.2803029,150.0319229,-28.69916666,19.57073491,-26.74040434,-8.47057566,-11.30056307,-12.82508569,-14.54647531,-6.730239653,-10.02209574,-8.063908071,2143.099843,263.1575875
2,none,7981,1,stu,clo,90,M,train-clean-360,1488.268652,1557.525801,1969.834749,2364.181814,-358.9610257,136.3247719,-13.49976838,26.70800609,-6.323442228,12.89386899,4.938079478,4.809344223,-13.10468412,-9.661218667,-15.34992497,-7.371278964,2549.471343,175.2942517
2,babb,7498,3,stu,mid,90,F,train-clean-360,1811.257489,1475.417738,1806.344911,2124.743263,-268.4921031,124.9265889,-55.25658638,28.82520128,-22.42062273,0.273717552,-17.99996154,-11.71416446,2.018396912,1.542806421,-6.839317221,-9.49716829,2838.398194,397.6649166
2,tele,150,5,stu,far,90,F,train-clean-100,2077.994004,1658.603642,1994.910355,2316.029631,-294.8639678,114.4622307,-49.64493636,39.3727263,-24.78998303,4.13773981,-18.6789045,0.485448049,-6.457992722,2.738142687,-9.969348466,-7.936300538,3392.036385,377.882964
2,babb,3972,7,stu,beh,90,F,train-clean-360,1258.135971,1241.892009,1636.456736,2027.609899,-314.1465971,149.8518987,-25.10859098,25.68431142,-11.13278317,-22.82627877,-30.86535484,-11.50074558,-0.125861831,-6.743704668,0.819339811,-8.381619182,2046.124388,279.0521154
1,babb,7867,7,stu,beh,90,M,train-clean-360,1802.502586,1543.953258,1890.603187,2225.546958,-330.8221729,133.935844,-40.51623366,44.95380016,-25.33773742,4.920172114,-15.47967348,-4.940754834,-9.506641131,-5.338354016,-1.863885317,-2.528646317,2944.201577,287.9734525
1,none,1472,7,stu,beh,90,F,train-clean-360,2350.667652,1667.783453,1970.738676,2252.466263,-282.3217718,99.43268268,-51.27386694,40.77727995,-35.96259428,1.193255972,-16.35234433,7.08962017,-2.969212841,3.445481893,2.080020518,-4.867881907,3676.716415,476.3987135
1,tele,2149,7,stu,beh,90,M,train-clean-360,1912.387543,1515.845101,1888.805041,2241.166877,-332.6561917,130.1797854,-57.70467749,30.58055437,-18.29033313,11.24884996,-30.67003833,-1.880635129,-10.99997372,-10.75639144,-11.34208597,-1.388304512,2940.747837,365.4443871
1,musi,6099,7,stu,beh,90,F,train-clean-360,1591.953661,1489.460348,1849.60532,2203.986585,-300.0601024,132.2189616,-40.25745893,33.31592708,-26.96143147,-4.188803405,-21.88239447,-8.730227427,-13.55921014,4.626503674,1.250885336,-6.809001379,2684.69444,277.4214498
2,musi,93,5,stu,far,90,F,train-clean-360,1597.459354,1604.993562,1951.502338,2286.046397,-269.2060446,133.6432457,-30.74488329,51.19009504,-18.43186565,10.57853795,-8.211423899,-1.323913828,2.712369335,3.772533069,-1.911545186,2.764814761,2815.978629,180.3681626
2,musi,242,1,stu,clo,90,F,train-clean-360,1644.871537,1518.408638,1867.122227,2206.788263,-315.8206919,137.8437072,-41.94891431,39.02149097,-9.319277989,7.855861644,-24.55371189,-12.06326384,1.468091323,13.72132748,-3.693189815,-5.438633048,2732.382663,260.6996958
1,musi,5386,5,stu,far,90,M,train-clean-360,1890.285128,1599.953429,1948.99456,2278.434655,-259.6476636,134.2711785,-50.05223093,32.3577777,-32.59564872,11.13751731,-23.75094001,5.575572866,-9.51893135,-10.36830677,1.441106626,-9.417053895,3048.520892,305.1847651
1,babb,2149,3,stu,mid,90,M,train-clean-360,1825.016289,1551.708845,1941.297529,2302.331308,-276.5859143,132.6456459,-50.09353486,30.12318361,-17.5571132,14.12461339,-37.33170508,-4.438182351,-15.77112393,-15.96869971,-11.70102703,-10.34814509,2865.606122,352.2149729
1,babb,6319,5,stu,far,90,F,dev-clean,1715.93429,1507.275774,1883.251697,2248.818556,-266.5394242,137.1190649,-37.64738944,30.82262483,-22.61916147,-2.998622628,-26.7401684,-5.904660006,-18.97166782,-5.342366861,-7.517340313,-18.23989363,2799.342571,317.4512193
1,none,7995,1,stu,clo,90,F,train-clean-360,1746.282899,1662.164528,2113.883774,2518.525855,-336.2389076,118.1331275,-20.22501095,19.12166505,-10.92264523,11.63321171,-14.84750571,9.368740837,-3.047707007,1.063571499,-11.08367017,-7.605276837,2696.284118,253.4012807
2,musi,1066,5,stu,far,90,F,train-clean-360,1233.518709,1374.239831,1828.518766,2249.656399,-335.2952925,134.6110778,7.770068341,34.84637946,-3.287097065,-1.317714731,-17.88708077,-3.607875599,16.70048125,4.705890969,-0.848753703,8.51206717,1910.514358,159.5900515
2,musi,2294,5,stu,far,90,M,train-clean-360,1576.682658,1435.508856,1841.794334,2238.073995,-288.0935502,140.5532418,-41.89646361,23.50265985,-14.643899,0.460083175,-11.71273708,-1.624062502,-13.40577319,-2.164480132,-11.6668165,-7.089392599,2453.378708,276.8115894
1,babb,3483,5,stu,far,90,M,train-clean-360,1400.580818,1298.249588,1635.522251,1992.728689,-264.4928766,147.7740879,-43.94870955,31.955518,-7.492362725,-24.94262456,-22.33146461,-13.98864438,-20.45142002,-10.39317354,-10.75470418,-18.76529444,2359.947094,284.3397632
1,babb,7247,1,stu,clo,90,M,train-clean-360,1719.811675,1339.118306,1713.963434,2084.178772,-303.240896,138.449948,-48.79906336,14.82279309,-14.0258431,-0.640025178,-24.02631045,-11.71868887,-13.60929275,-5.052797501,-5.650852343,-4.706525922,2584.909393,425.2807617
1,none,6147,5,stu,far,90,F,train-clean-100,1898.009618,1484.724332,1809.53572,2120.810462,-307.1418202,121.648564,-61.71719953,29.53650978,-24.62894453,-2.76855162,-31.62975695,-16.88880128,-1.239732643,-3.144580799,-5.079180651,1.846733672,2977.565278,431.7342368
2,babb,208,7,stu,beh,90,F,train-clean-360,1275.539587,1392.240915,1795.470661,2181.275645,-315.3735788,142.4342344,-23.4589817,22.72812999,-15.18495365,-0.270037153,-8.904556123,-15.9697258,-3.852271035,-5.045104718,-6.657231024,-8.117579245,2164.528168,217.8030546
1,none,8605,5,stu,far,90,F,train-clean-360,2176.890124,1661.614051,2005.58222,2328.918456,-284.8831833,97.44187133,-38.37257485,36.82167562,-17.97639159,5.515803473,-23.7691423,-13.61477753,-13.48220435,0.717275371,-15.16493719,-15.93862515,3430.669294,422.9736328
1,tele,1160,3,stu,mid,90,M,train-clean-360,1828.911685,1541.188301,1896.731098,2243.210965,-290.9540651,140.2376117,-54.69865399,39.46582623,-29.43758432,1.663910501,-9.464751386,1.157724357,-11.97855044,6.277222421,-5.775160342,1.829728524,2964.225873,294.6286635
2,babb,3446,7,stu,beh,90,F,train-clean-360,1525.281486,1489.541473,1856.128217,2212.124327,-227.9091594,135.9979332,-37.00808621,29.76619746,-26.60904299,-8.40239575,-19.86936005,-10.53024608,-10.3935835,-7.139249365,-4.208418712,-9.137883041,2590.341337,250.544773
2,tele,492,1,stu,clo,90,M,train-clean-360,2026.327627,1409.808356,1649.534702,1887.439989,-339.0063476,127.2390829,-76.40977088,63.76765008,-12.48142491,-11.47773813,-1.854305759,-11.19957313,-0.79972189,-1.042002867,-14.56854276,-1.040899596,3266.958519,346.6049406
2,babb,868,5,stu,far,90,M,train-clean-360,1317.948239,1351.115684,1751.202509,2142.744334,-302.6952402,147.8948691,-15.76640376,30.15992801,-7.813726903,-8.845023863,-8.514830367,-8.392204475,-15.12558488,-7.008335714,-0.729208882,-2.24455806,2141.728971,199.3920626
2,none,196,5,stu,far,90,M,train-clean-100,2092.71851,1623.625241,1938.95967,2228.924369,-295.285077,116.817436,-38.8623275,46.55697856,-28.26902317,13.76390294,-18.94907096,-8.499309108,6.284602678,-9.665591872,-11.95749524,1.628298412,3323.47506,332.3076297
1,none,5678,3,stu,mid,90,M,train-clean-100,1584.784524,1442.555761,1822.279918,2189.755935,-279.708711,153.45638,-35.14016154,34.45386716,-23.01692558,3.751057453,-6.011067309,5.62429896,-16.39448488,-4.832071358,0.537610186,-5.036170878,2534.997872,238.3836013
1,none,1246,3,stu,mid,90,F,train-clean-100,1679.1372,1499.121592,1870.712472,2224.170391,-297.0155867,120.6599538,-27.94573716,15.73868358,-19.64132404,-8.373452169,-20.53637621,-5.807651883,5.964396615,2.115365751,6.999418076,6.189076636,2710.296896,319.7524626
2,musi,7540,3,stu,mid,90,M,train-clean-360,1610.343021,1429.396141,1802.092468,2167.0749,-349.1716974,135.0506921,-32.70127086,45.27967801,-7.252946605,-1.00509526,-6.27799206,0.007775246,-2.766319011,3.950890701,-5.997513849,-4.724340972,2523.186622,251.3378472
1,none,5635,3,stu,mid,90,M,train-clean-360,1596.79583,1471.730936,1851.785454,2216.448254,-285.7384813,149.1227857,-28.27552583,28.05610141,-25.00773167,7.974148771,-7.712194956,-1.774193481,-7.400503041,-2.606430878,-0.212358885,-5.923546898,2598.754954,217.6177666
1,none,8118,1,stu,clo,90,F,train-clean-360,2382.990405,1614.892213,1931.53603,2223.605024,-264.0975641,107.0977515,-75.16914299,60.05799558,-37.80304252,11.02232582,-28.649275,7.643079771,-3.389980065,4.084129812,-6.933737283,-2.474492848,3633.803213,539.7435705
1,babb,296,3,stu,mid,90,M,train-clean-360,1522.727126,1500.006566,1873.099003,2234.609018,-318.4047083,142.1022767,-22.28743046,50.60694928,-15.16530722,-1.637066699,-15.55096967,-2.645377242,-15.51070291,-9.123294134,0.067839149,-8.238981439,2596.137702,188.2986684
1,tele,510,3,stu,mid,90,M,train-clean-360,1889.289475,1610.598676,1994.146222,2341.035998,-298.9402405,127.0359017,-46.33865551,24.47780101,-30.5970174,18.56064244,-18.58910106,3.905748142,-4.773518422,-8.494698909,1.343670982,-2.437013377,2941.592794,373.4935687
